date,vix_term_structure_slope,realized_volatility_30d,realized_implied_spread,cross_asset_correlation,volatility_dispersion,vol_of_vol_ratio
2016-10-24,2.59,10.007686244246653,3.012313755753347,0.03175445035819689,-14.112000000000002,6.59062980030722
2016-10-25,2.3499999999999996,9.062747563988648,4.397252436011353,0.03820288336328891,-13.65133333333333,6.406389301634473
2016-10-26,2.01,9.078347499801394,5.161652500198606,0.04679243178821222,-11.579333333333329,6.102528089887641
2016-10-27,1.5700000000000003,8.621843396621507,6.738156603378492,0.051609643594821605,-10.218666666666664,5.938151041666666
2016-10-28,1.1799999999999997,8.600105301980305,7.589894698019696,0.07273300076785219,-6.376000000000005,6.142063001852995
2016-10-31,0.7900000000000027,8.599983593750935,8.460016406249064,0.1234769361373379,-5.692000000000004,6.026963657678781
2016-11-01,0.17999999999999972,8.807780126672004,9.752219873327995,0.15635674010164372,-5.493999999999993,5.832974137931036
2016-11-02,-0.14000000000000057,8.29167417156655,11.02832582843345,0.1945434029726671,-5.971333333333334,5.817287784679089
2016-11-03,-1.379999999999999,8.03276023071107,14.047239769288929,0.2461579001835344,-4.119333333333341,5.445652173913044
2016-11-04,-1.3800000000000026,7.926413006652769,14.583586993347232,0.31635188936255143,-4.760000000000002,5.341181697023545
2016-11-07,-0.5600000000000023,10.158598183909284,8.551401816090717,0.35023318597954206,-6.889333333333333,5.763762693746659
2016-11-08,-0.639999999999997,10.035323875476518,8.70467612452348,0.376882998762538,-6.452666666666666,5.798826040554963
2016-11-09,1.9000000000000004,10.446698382813265,3.9333016171867357,0.3617570044296075,-10.28066666666667,6.68567454798331
2016-11-10,2.01,10.08709765021321,4.652902349786791,0.35058672321287115,-11.489999999999997,6.965400271370421
2016-11-11,2.3199999999999985,9.828066867921308,4.341933132078692,0.31190808458876296,-13.400666666666671,6.860973888496824
2016-11-14,2.219999999999999,9.78067416993758,4.6993258300624206,0.2693183307662498,-14.792666666666666,6.783149171270718
2016-11-15,2.380000000000001,9.889550679821626,3.480449320178373,0.2188642951361988,-13.708666666666664,6.863874345549738
2016-11-16,2.3499999999999996,9.83899604678906,3.881003953210941,0.1807778599745333,-11.736666666666666,6.738338192419825
2016-11-17,2.290000000000001,9.921118651779175,3.428881348220825,0.15056214454411063,-11.287999999999998,6.560299625468165
2016-11-18,2.67,9.896358053179892,2.953641946820108,0.11810312838778923,-11.118000000000004,6.723735408560312
2016-11-21,2.9000000000000004,10.034158368770933,2.3858416312290665,0.08362406809530909,-9.59733333333333,6.501610305958132
2016-11-22,2.9399999999999995,9.253257060364668,3.1567429396353326,0.050595267576049305,-8.667333333333332,6.720386784850927
2016-11-23,3.0,9.253419446383207,3.176580553616793,0.0204752441869913,-9.245333333333335,6.633145615446501
2016-11-24,3.0,9.171099537308645,3.2589004626913542,-0.004135217868252927,-9.245333333333335,6.633145615446501
2016-11-25,3.17,9.200711055943009,3.1392889440569913,-0.057051130003198385,-9.592666666666663,6.697730956239871
2016-11-28,2.869999999999999,9.312777744024068,3.8372222559759326,-0.089930979227177,-9.682,6.552851711026616
2016-11-29,3.0,9.193817376327198,3.7061826236728024,-0.12450693988694865,-9.941333333333334,6.688372093023256
2016-11-30,2.7700000000000014,9.248246913502149,4.0817530864978515,-0.14151446979162707,-9.276666666666673,6.675918979744936
2016-12-01,2.6000000000000014,9.31416874373498,4.7558312562650205,-0.1518134261382453,-9.422666666666668,6.9502487562189055
2016-12-02,2.660000000000002,9.311202645107091,4.808797354892908,-0.1407970743595797,-9.387333333333336,6.945467422096317
2016-12-05,3.629999999999999,9.355522209313554,2.784477790686447,-0.12271649737886163,-10.534666666666674,7.321252059308072
2016-12-06,3.6900000000000013,9.276553147011684,2.5134468529883147,-0.10616013677005715,-9.818000000000005,7.474130619168788
2016-12-07,3.26,9.86671462294488,2.353285377055121,-0.09705072367310294,-8.952666666666664,7.292144026186579
2016-12-08,3.08,9.771189785361184,2.868810214638817,-0.08100285237606647,-8.23333333333333,7.220727848101265
2016-12-09,3.4700000000000006,9.730475446138197,2.019524553861803,-0.05814407355288794,-9.324666666666666,7.608510638297873
2016-12-12,3.09,9.754777217716343,2.885222782283657,-0.031555418562313045,-5.234666666666666,7.268196202531645
2016-12-13,2.9799999999999986,9.467656977690973,3.2523430223090273,-0.01304595675555439,-5.741333333333332,7.336477987421382
2016-12-14,2.6799999999999997,9.609419114749933,3.5805808852500665,-0.004863138402066335,-6.851333333333335,7.34040940106141
2016-12-15,2.960000000000001,9.39390204167936,3.39609795832064,0.010924716253662748,-7.917999999999996,7.27756059421423
2016-12-16,3.370000000000001,9.397350297594146,2.802649702405853,0.0469883474550689,-7.809333333333338,7.687704918032788
2016-12-19,3.5999999999999996,7.35221221118796,4.357787788812041,0.07614270038143209,-8.132666666666662,7.72929120409906
2016-12-20,3.6900000000000013,7.349543306888361,4.100456693111639,0.11660898026162134,-8.138000000000005,7.708296943231442
2016-12-21,3.8200000000000003,6.935871021309861,4.3341289786901385,0.16031977451592336,-8.388000000000002,7.805678793256433
2016-12-22,3.8599999999999994,7.005496296444074,4.424503703555926,0.18276635204029593,-9.229333333333333,7.849518810148732
2016-12-23,3.8100000000000005,6.953966554957629,4.486033445042371,0.20388819573121125,-9.237999999999998,7.660839160839161
2016-12-26,3.8100000000000005,6.93706953450513,4.502930465494869,0.22263597704110272,-9.237999999999998,7.660839160839161
2016-12-27,3.369999999999999,6.7123449073878305,5.27765509261217,0.23594539302322634,-10.04533333333333,7.2035029190992494
2016-12-28,2.9800000000000004,7.240618125091375,5.709381874908624,0.24041605809889607,-9.930000000000003,6.885714285714286
2016-12-29,2.790000000000001,7.174964416569463,6.195035583430537,0.24079310346095878,-10.109333333333334,6.646970830216905
2016-12-30,2.5,7.296236639548509,6.74376336045149,0.23803934043761713,-10.495999999999999,6.524216524216524
2017-01-02,2.5,7.198177127551333,6.841822872448666,0.23536931604530095,-10.495999999999999,6.524216524216524
2017-01-03,2.710000000000001,7.547302813200305,5.302697186799695,0.24070900645198948,-12.641999999999998,6.643579766536965
2017-01-04,2.99,7.684010135881976,4.165989864118024,0.24920053053124713,-12.346000000000002,6.942616033755274
2017-01-05,3.0299999999999994,7.699420941632264,3.9705790583677363,0.264184287962571,-12.00733333333333,6.969151670951157
2017-01-06,3.24,7.686557871534489,3.6334421284655116,0.28414830726610063,-12.393999999999995,7.119257950530035
2017-01-09,3.0700000000000003,7.584181422734347,3.9758185772656534,0.29939827400009505,-12.997999999999996,7.220588235294117
2017-01-10,3.17,7.587395752808132,3.902604247191868,0.30843385157927555,-12.990666666666668,7.516100957354221
2017-01-11,3.210000000000001,7.533268689220416,3.7267313107795834,0.3205303433537233,-12.979999999999995,7.701598579040852
2017-01-12,3.040000000000001,7.4714858586762505,4.068514141323749,0.3295480585589912,-13.336000000000002,7.837088388214905
2017-01-13,3.3099999999999987,7.471743480669926,3.7582565193300743,0.33985120268057734,-13.205333333333343,8.272484416740873
2017-01-16,3.3099999999999987,7.342719267173116,3.887280732826884,0.3484903422577853,-13.205333333333343,8.272484416740873
2017-01-17,3.0200000000000014,7.39327462617529,4.476725373824709,0.3550568169066556,-13.37866666666667,7.783487784330245
2017-01-18,2.459999999999999,6.407646120994806,6.0723538790051945,0.3601454212124732,-12.245999999999995,6.975961538461538
2017-01-19,2.24,6.488209021348185,6.2917909786518145,0.36626959647414326,-11.760666666666667,6.794992175273866
2017-01-20,2.950000000000001,6.331950473124345,5.208049526875654,0.37747510021599623,-12.44733333333333,7.246967071057193
2017-01-23,2.7699999999999996,6.374789713491159,5.39521028650884,0.3787466201325578,-11.844666666666665,7.180118946474088
2017-01-24,2.799999999999999,6.376975424620877,4.693024575379123,0.38962857449046334,-12.16066666666666,7.140921409214092
2017-01-25,2.799999999999999,6.289909385455221,4.520090614544779,0.39996850548024565,-11.835333333333336,7.276595744680851
2017-01-26,3.0,6.223561319226675,4.406438680773325,0.43225551714351784,-12.210666666666667,7.492944496707432
2017-01-27,3.0999999999999996,6.2014744574593195,4.378525542540681,0.4786149109582413,-12.071333333333333,7.904536862003781
2017-01-30,2.5299999999999994,6.461866461858971,5.41813353814103,0.4880264891884611,-11.789333333333333,7.747474747474747
2017-01-31,2.49,6.386954313516539,5.603045686483461,0.5305604222085177,-11.909333333333334,7.49207673060884
2017-02-01,2.4799999999999986,6.341787662622983,5.468212337377017,0.5302338012027029,-10.383999999999999,7.430143945808636
2017-02-02,2.66,6.313256969785062,5.616743030214938,0.526630424099364,-10.113333333333333,7.5213746856663874
2017-02-03,3.08,6.6289804472117675,4.341019552788233,0.5183851473810797,-7.484,8.110300820419324
2017-02-06,2.870000000000001,6.6652589902320525,4.704741009767947,0.48438655275236414,-6.713333333333333,7.917326297273527
2017-02-07,3.0600000000000005,6.640566764786675,4.6494332352133245,0.4686572605777529,-6.5106666666666655,7.937112488928256
2017-02-08,3.110000000000001,6.116431487684178,5.333568512315821,0.4387046035280058,-6.186000000000007,8.260262008733624
2017-02-09,3.289999999999999,6.290743103428528,4.589256896571473,0.42376375314143844,-6.590666666666666,8.234375
2017-02-10,3.0600000000000005,6.1249064047738,4.725093595226199,0.42523996282086046,-6.135333333333337,7.905069124423963
2017-02-13,2.6099999999999994,5.996562533980951,5.073437466019049,0.4349167437331072,-6.097333333333335,7.302619692863596
2017-02-14,2.4499999999999993,5.666383762938919,5.073616237061081,0.44677505350809404,-6.565333333333337,7.295158286778398
2017-02-15,1.4399999999999995,5.619803703707324,6.350196296292677,0.44685645656591966,-5.643333333333333,6.776942355889724
2017-02-16,1.870000000000001,5.622717091927108,6.1372829080728915,0.45096429400227594,-6.0080000000000044,6.773809523809524
2017-02-17,2.2300000000000004,5.581932411251204,5.908067588748796,0.4871915482180579,-5.985333333333331,7.0713664055700605
2017-02-20,2.2300000000000004,5.403396464370883,6.086603535629117,0.4747407822528066,-5.985333333333331,7.0713664055700605
2017-02-21,2.469999999999999,5.557990566481432,6.0120094335185685,0.5188417529087821,-5.884000000000004,7.12618841832325
2017-02-22,2.6500000000000004,5.592976322087677,6.1470236779123235,0.48605532102616855,-5.831999999999999,6.944633730834753
2017-02-23,3.0299999999999994,5.501089652739203,6.208910347260798,0.397999871793887,-5.752666666666666,7.0196413321947055
2017-02-24,3.289999999999999,5.499907999791667,5.970092000208334,0.3470944157197759,-6.589333333333331,7.263295553618134
2017-02-27,2.8200000000000003,5.500013850042311,6.589986149957689,0.3236045428661035,-6.044000000000004,7.08767576509512
2017-02-28,2.3599999999999994,5.474082063484854,7.445917936515146,0.28841842759942377,-5.253333333333336,6.817337461300309
2017-03-01,2.3200000000000003,6.522944741280949,6.01705525871905,0.23898785695904032,-5.320666666666664,6.7009569377990434
2017-03-02,2.959999999999999,6.7160182505019135,5.093981749498087,0.20751307431994784,-6.279333333333332,7.079593564775614
2017-03-03,3.299999999999999,6.707879968100765,4.252120031899236,0.2427919299495321,-6.472000000000001,7.407846715328466
2017-03-06,3.0999999999999996,6.7430912211429535,4.496908778857047,0.24724372642653555,-6.345333333333331,7.245551601423487
2017-03-07,2.960000000000001,6.70199095112107,4.748009048878929,0.23924937173698693,-5.833333333333329,7.111790393013101
2017-03-08,2.6799999999999997,6.469279131136937,5.390720868863062,0.19032186992508557,-5.362666666666669,6.956155143338955
2017-03-09,2.4799999999999986,6.449001997138967,5.850998002861034,0.16609486695174577,-5.09,6.8
2017-03-10,2.7200000000000006,6.454154855073598,5.2058451449264025,0.16023051236473518,-5.283999999999999,6.884219554030874
2017-03-13,3.01,6.09154936808629,5.25845063191371,0.14717246560630218,0.11800000000000033,7.186784140969163
2017-03-14,2.33,6.213989229079422,6.086010770920579,0.16025036017616515,0.31200000000000117,6.982113821138211
2017-03-15,2.5699999999999985,6.532759016856718,5.0972409831432826,0.1559241363455042,-0.831333333333335,6.944110060189166
2017-03-16,2.5699999999999985,6.592911214316073,4.6170887856839276,0.16169631225397324,-1.5986666666666647,6.776092774308652
2017-03-17,2.6400000000000006,6.407672147879915,4.872327852120084,0.1699044805838204,-1.7026666666666657,6.973404255319149
2017-03-20,2.5600000000000005,6.402973957759441,4.937026042240559,0.1752182202872199,-2.902000000000001,6.804232804232804
2017-03-21,2.1499999999999986,7.522626281464408,4.947373718535593,0.18034768643165758,-3.587999999999999,6.65757818765036
2017-03-22,1.8699999999999992,7.529150880518396,5.280849119481604,0.18188935417845553,-4.4733333333333345,6.541764246682279
2017-03-23,1.790000000000001,7.4006523223742775,5.719347677625722,0.17980719529642092,-4.312666666666667,6.778201219512196
2017-03-24,1.5899999999999999,7.357949396107581,5.60205060389242,0.17824035815032463,-4.500666666666664,6.924382716049382
2017-03-27,1.7300000000000004,7.227123466628788,5.272876533371212,0.17152192393955087,-6.919333333333334,6.7888
2017-03-28,2.1500000000000004,7.431703559611369,4.09829644038863,0.13107502431770546,-7.144000000000004,6.87510841283608
2017-03-29,2.01,7.305485873260562,4.114514126739438,0.12762955633644346,-7.479999999999995,6.852889667250438
2017-03-30,1.83,7.33875344502351,4.201246554976489,0.1294337753521637,-7.522666666666666,6.74783362218371
2017-03-31,1.2300000000000004,7.365884821872807,5.004115178127193,0.12037101644822899,-6.872666666666669,6.330638641875506
2017-04-03,1.2899999999999991,7.372003917158272,5.0079960828417285,0.11006272975190161,-8.009999999999996,6.7011308562197085
2017-04-04,1.58,7.156913531362632,4.633086468637367,0.12306488288740687,-8.791333333333338,6.757421543681087
2017-04-05,1.2299999999999986,7.20398613795197,5.68601386204803,0.12771487374868157,-8.192666666666671,6.717610550814585
2017-04-06,1.2699999999999996,7.22724573722599,5.16275426277401,0.11998219762577542,-9.11066666666667,6.772397094430993
2017-04-07,1.1900000000000013,7.21465139048053,5.65534860951947,0.11331202025897667,-8.767999999999995,6.945609945609946
2017-04-10,0.5299999999999994,7.210612673325214,6.839387326674787,0.06791756763030903,-8.60133333333333,6.967971530249111
2017-04-11,0.08999999999999986,7.184947911970931,7.885052088029069,0.017570466714178487,-8.178666666666672,6.883875248838752
2017-04-12,-0.4900000000000002,5.9440731971489,9.8259268028511,-0.048428561430530766,-7.742666666666665,7.072289156626506
2017-04-13,-0.21000000000000085,6.021883943307282,9.938116056692719,-0.12721748606308836,-7.505333333333329,7.239348370927318
2017-04-14,-0.21000000000000085,6.259162954279917,9.700837045720084,-0.17159997094377005,-7.505333333333329,7.239348370927318
2017-04-17,0.1999999999999993,6.805835123477391,7.854164876522609,-0.2010901957987382,-9.814666666666671,6.9229195088676665
2017-04-18,0.33999999999999986,6.805540478879614,7.614459521120386,-0.20712127806904485,-9.570666666666666,6.901525658807212
2017-04-19,0.15000000000000036,6.7952350467456295,8.13476495325437,-0.15845594466628737,-8.704,6.556597454789015
2017-04-20,0.379999999999999,7.18473308037268,6.965266919627321,-0.14762615692629233,-8.904666666666659,6.680565371024735
2017-04-21,0.11999999999999922,7.141344225109829,7.488655774890172,-0.10434031441410953,-8.503333333333332,6.521531100478469
2017-04-24,2.0600000000000005,7.867128191598215,2.972871808401785,-0.11177994802925072,-10.21,7.211254612546126
2017-04-25,2.09,8.012684226870949,2.747315773129051,-0.11766928435338374,-10.011333333333328,7.029739776951673
2017-04-26,2.130000000000001,7.620348207383026,3.2296517926169734,-0.1207792911390423,-10.481999999999998,7.063594470046083
2017-04-27,2.4400000000000013,7.61072324160298,2.749276758397019,-0.13537935765039094,-11.342000000000002,7.399613899613899
2017-04-28,2.1099999999999994,7.620904140206031,3.199095859793969,-0.13868474785072238,-8.295999999999996,7.124768946395564
2017-05-01,2.5200000000000014,7.618015212617471,2.4919847873825285,-0.14582985737598683,-8.044666666666668,7.747774480712167
2017-05-02,2.24,6.653101976362928,3.936898023637072,-0.16975023202078565,-8.096666666666668,7.491029272898961
2017-05-03,2.41,6.656507593357077,4.023492406642923,-0.195859546176965,-6.527333333333331,7.3754681647940075
2017-05-04,2.369999999999999,6.643511453083081,3.8164885469169194,-0.23709733814200462,-6.811333333333337,7.456978967495219
2017-05-05,2.2799999999999994,6.717061694080492,3.8529383059195084,-0.281559089205572,-6.757333333333335,7.630085146641439
2017-05-08,2.8200000000000003,6.7024542834097405,3.067545716590259,-0.3317726288653163,-7.996000000000002,8.329580348004095
2017-05-09,2.75,6.410940986045293,3.5490590139547082,-0.37532042118663417,-8.162666666666663,8.396586345381525
2017-05-10,2.6999999999999993,6.411424901635712,3.7985750983642887,-0.4008987069378945,-7.802666666666667,8.569049951028402
2017-05-11,2.41,6.4009179692924505,4.199082030707549,-0.41961544291559755,-7.471333333333332,8.161320754716982
2017-05-12,2.5700000000000003,6.379492634221496,4.020507365778505,-0.45168416772623465,-7.984,7.9326923076923075
2017-05-15,2.3599999999999994,6.490874106537284,3.9291258934627162,-0.48117511367433374,-8.113333333333328,7.632437619961612
2017-05-16,2.0,6.498076699199048,4.151923300800952,-0.5042640020980717,-7.426,7.207511737089202
2017-05-17,0.009999999999999787,8.389264733385142,7.200735266614858,-0.42317859922160833,-5.146666666666672,7.1507376523412445
2017-05-18,0.3100000000000005,8.44252993059663,6.217470069403371,-0.3926093939699308,-7.143333333333338,7.102319236016371
2017-05-19,1.450000000000001,8.669427883500617,3.370572116499382,-0.40891754028945465,-7.560666666666666,7.2433554817275745
2017-05-22,2.030000000000001,8.789377616613235,2.1406223833867646,-0.4215913373160406,-7.788,7.636779505946935
2017-05-23,2.1799999999999997,8.784306590233722,1.9356934097662784,-0.42478535476445967,-7.554,7.853544776119402
2017-05-24,2.5700000000000003,8.712753461780334,1.3072465382196654,-0.4321679303808077,-7.8693333333333335,8.174650698602795
2017-05-25,2.5199999999999996,8.48575904459204,1.50424095540796,-0.457844246980276,-7.732666666666665,8.228228228228229
2017-05-26,2.629999999999999,8.16085931421193,1.6491406857880708,-0.48225036496654383,-7.843999999999999,8.339449541284404
2017-05-29,2.629999999999999,7.857642521144988,1.9523574788550127,-0.49131917839690975,-7.843999999999999,8.339449541284404
2017-05-30,2.3599999999999994,7.800325995516447,2.5796740044835538,-0.5057522025396033,-7.872666666666666,8.121387283236993
2017-05-31,2.2200000000000006,7.770552978660941,2.639447021339059,-0.5127141121349754,-8.215999999999998,8.11911623439001
2017-06-01,2.5299999999999994,7.771565711196661,2.118434288803339,-0.5185175884329619,-8.318666666666665,8.47623862487361
2017-06-02,2.710000000000001,7.708545292484234,2.041454707515766,-0.5314077937365069,-8.104666666666667,8.576410256410258
2017-06-05,2.7799999999999994,7.183544250123708,2.8864557498762924,-0.5410940956285814,-8.158666666666662,8.548162859980138
2017-06-06,2.630000000000001,7.083680124458914,3.3663198755410857,-0.5572428131400943,-7.666,8.5311004784689
2017-06-07,2.6999999999999993,7.081751159491054,3.3082488405089467,-0.5635761171463115,-7.776,8.490856592877767
2017-06-08,2.5999999999999996,7.082583309433803,3.0774166905661975,-0.5775005655719457,-7.934666666666665,8.196850393700787
2017-06-09,2.2600000000000016,7.055525529506487,3.6444744704935124,-0.5929165324860067,-9.830666666666673,8.169158878504673
2017-06-12,1.8399999999999999,7.064093161168074,4.395906838831927,-0.5961562881713744,-11.338666666666668,7.958987783595112
2017-06-13,2.3100000000000005,7.1537027219150335,3.2662972780849664,-0.6003037924967886,-8.048000000000007,8.316698656429942
2017-06-14,2.129999999999999,7.147549845645246,3.4924501543547546,-0.6024013607674742,-7.388666666666666,8.455827067669173
2017-06-15,2.01,7.19848292377635,3.7015170762236504,-0.6032045053159804,-9.00666666666667,8.252293577981652
2017-06-16,2.33,7.122970151815536,3.257029848184465,-0.5878975022741967,-9.081999999999995,8.38150289017341
2017-06-19,2.030000000000001,7.475780780172873,2.894219219827126,-0.586299839167905,-8.333333333333334,8.222757955641272
2017-06-20,1.83,7.768725513666169,3.0912744863338304,-0.5883022608519515,-7.588666666666665,8.212707182320441
2017-06-21,2.01,7.773951678279009,2.9760483217209908,-0.5943927167018175,-7.749333333333329,8.192558139534883
2017-06-22,2.139999999999999,7.738455783844294,2.741544216155707,-0.6037340939625004,-7.987333333333332,8.24236641221374
2017-06-23,2.34,7.718480215190884,2.3015197848091153,-0.6049285364052769,-8.032666666666664,8.435129740518962
2017-06-26,2.369999999999999,7.6202272465456105,2.27977275345439,-0.6068976819540532,-9.588,8.276767676767676
2017-06-27,1.9000000000000004,8.013068302428907,3.046931697571093,-0.6112927699124491,-9.929999999999998,7.893309222423146
2017-06-28,2.370000000000001,6.229450678615161,3.800549321384838,-0.602221743726787,-11.119333333333335,8.398803589232303
2017-06-29,1.7100000000000009,6.792390969867423,4.6476090301325765,-0.6037038607453395,-10.754666666666663,8.197552447552448
2017-06-30,1.9600000000000009,6.556184939198746,4.623815060801253,-0.5913367752288414,-10.814000000000004,8.088550983899822
2017-07-03,2.09,6.434744070225181,4.78525592977482,-0.571999783095873,-11.653333333333338,8.316399286987522
2017-07-04,2.09,6.4447264387412915,4.775273561258709,-0.5451769151877423,-11.653333333333338,8.316399286987522
2017-07-05,2.24,6.424153244605357,4.645846755394643,-0.5060777647721472,-12.174666666666667,8.308943089430894
2017-07-06,1.5700000000000003,6.913039843381211,5.626960156618789,-0.42774348139999074,-11.076666666666672,7.991228070175438
2017-07-07,2.33,7.156305643649585,4.033694356350415,-0.3366581200144201,-11.69066666666667,8.266309204647007
2017-07-10,2.24,7.159174272688299,3.9508257273117007,-0.24153748652909104,-11.710666666666668,8.072907290729074
2017-07-11,2.2699999999999996,7.152785094668476,3.7372149053315242,-0.14664813674048593,-12.025333333333332,8.101928374655648
2017-07-12,2.4799999999999986,7.433391572885729,2.8666084271142713,-0.09890361267204147,-12.101333333333336,8.562135922330096
2017-07-13,2.6500000000000004,7.141425021925854,2.7585749780741464,0.008596457615396264,-12.328000000000001,8.654545454545454
2017-07-14,2.7200000000000006,7.186467377353216,2.323532622646784,0.10234076016693218,-12.148666666666665,8.643533123028392
2017-07-17,2.459999999999999,7.172135838868127,2.6478641611318734,0.11694062917600305,-12.866,8.174134419551935
2017-07-18,2.3599999999999994,7.108538236124626,2.7814617638753747,0.13501361948303367,-13.107999999999997,8.002022244691608
2017-07-19,2.210000000000001,7.241866858437684,2.5481331415623147,0.16060985903882932,-13.021999999999998,7.963227783452503
2017-07-20,2.459999999999999,7.244775593805601,2.335224406194399,0.18034601728886618,-13.052666666666672,7.960334029227558
2017-07-21,2.700000000000001,7.2379406472695615,2.122059352730438,0.22055718666478463,-13.205333333333332,8.318376068376068
2017-07-24,2.6099999999999994,7.239635121293672,2.190364878706328,0.2368224501438457,-13.53533333333333,8.296924708377519
2017-07-25,2.620000000000001,7.180195432349558,2.2498045676504415,0.2595662476368475,-13.58733333333334,8.395546129374338
2017-07-26,2.51,7.165273312751067,2.434726687248933,0.27522780429327487,-13.892000000000001,8.577083333333334
2017-07-27,2.3100000000000005,7.1305327748590885,2.979467225140911,0.28998323451776503,-13.389999999999997,8.59248269040554
2017-07-28,2.290000000000001,7.153705461441907,3.136294538558092,0.2954825319705799,-11.62733333333334,8.474246841593782
2017-07-31,2.210000000000001,6.774990496867953,3.485009503132047,0.3195204641175778,-11.734666666666664,8.456140350877194
2017-08-01,2.3100000000000005,6.46403374505785,3.62596625494215,0.3461309830858577,-11.511333333333337,8.37958374628345
2017-08-02,2.280000000000001,6.454173154159595,3.825826845840404,0.36396555358158433,-9.704666666666666,8.452334630350196
2017-08-03,2.3000000000000007,6.499271262437651,3.940728737562348,0.36783131063499575,-9.638666666666667,8.39655172413793
2017-08-04,2.7200000000000006,6.504194502776257,3.5258054972237423,0.3828099933170743,-9.427333333333335,8.712861415752743
2017-08-07,2.7300000000000004,6.510443908415989,3.4195560915840106,0.39577202343125684,-9.654,9.064451158106747
2017-08-08,2.2399999999999984,6.041136195437793,4.918863804562208,0.3883368718475975,-8.938000000000002,9.003649635036496
2017-08-09,2.380000000000001,5.55534680054755,5.554653199452449,0.3091421309623558,-9.724,9.610261026102611
2017-08-10,0.1700000000000017,6.56406336626965,9.475936633730349,0.08346405622019436,-7.577333333333332,8.436408977556109
2017-08-11,0.8800000000000008,6.560413891996118,8.949586108003881,-0.031478857802206134,-8.208,8.21598968407479
2017-08-14,1.5899999999999999,7.1220219638354285,5.2079780361645716,-0.05789831781604142,-9.192666666666662,8.158961881589619
2017-08-15,1.8600000000000012,7.1095216496849565,4.930478350315043,-0.07838463479331231,-8.552,8.032392026578073
2017-08-16,1.8399999999999999,7.109139636506626,4.630860363493374,-0.09421674034423669,-8.279333333333332,8.076660988074957
2017-08-17,0.5899999999999999,8.00211751666975,7.54788248333025,-0.1319612339731786,-6.724666666666664,7.5736334405144685
2017-08-18,1.3900000000000006,7.809258905647382,6.450741094352618,-0.20808835523774014,-8.66666666666667,8.021739130434783
2017-08-21,1.8000000000000007,7.811935659448638,5.3780643405513615,-0.24061531527761,-9.453333333333331,7.686884003032601
2017-08-22,2.280000000000001,8.317521178147066,3.0324788218529335,-0.2461344922672145,-9.893333333333333,8.167400881057269
2017-08-23,2.08,8.121512549346438,4.128487450653562,-0.261371475359374,-8.909999999999993,8.078367346938775
2017-08-24,2.16,8.123946030140877,4.106053969859124,-0.273227957056882,-9.231333333333332,8.197874080130825
2017-08-25,2.710000000000001,8.016308595668667,3.2636914043313325,-0.26430926769221846,-9.853333333333333,8.468971631205674
2017-08-28,2.67,8.018744855813429,3.3012551441865714,-0.25344228585359385,-10.018000000000004,8.517667844522968
2017-08-29,2.42,8.02115119215159,3.678848807848409,-0.2494160019472257,-9.758666666666667,8.443589743589744
2017-08-30,2.92,7.97845780192217,3.2415421980778305,-0.24388482349948043,-10.102666666666666,8.814616755793226
2017-08-31,3.210000000000001,8.16146711079442,2.428532889205579,-0.22635083343992857,-10.400000000000002,8.957507082152974
2017-09-01,3.459999999999999,8.180952188680761,1.9490478113192395,-0.21356487674649136,-10.39666666666666,9.239881539980255
2017-09-04,3.459999999999999,8.192001461451568,1.9379985385484328,-0.2244651376711362,-10.39666666666666,9.239881539980255
2017-09-05,2.3499999999999996,8.444502264107792,3.785497735892209,-0.2227676883913666,-9.787333333333333,8.394112837285363
2017-09-06,2.7699999999999996,8.498189775749019,3.131810224250982,-0.22006271338612746,-10.280666666666663,8.564918314703354
2017-09-07,2.7699999999999996,8.494104450199243,3.0558955498007574,-0.22152913647978903,-10.324000000000002,8.336796536796538
2017-09-08,2.5700000000000003,8.496147437347387,3.623852562652612,-0.24175554835146343,-9.614666666666663,8.260726072607262
2017-09-11,3.129999999999999,9.060322894401999,1.6696771055980015,-0.2292971812900925,-8.16666666666666,8.728797763280522
2017-09-12,2.9800000000000004,9.082845852420947,1.497154147579053,-0.21477277141261722,-7.488666666666669,8.732514177693762
2017-09-13,2.7300000000000004,9.083525391345292,1.416474608654708,-0.19080072894315764,-7.517333333333333,8.656190476190476
2017-09-14,2.7200000000000006,9.062567082684266,1.3774329173157334,-0.15580992962551754,-7.452666666666667,8.82088122605364
2017-09-15,2.790000000000001,9.061977041543463,1.1080229584565373,-0.11575860868681985,-7.455333333333334,8.91150442477876
2017-09-18,2.539999999999999,9.059848810690555,1.090151189309445,-0.08296952884812789,-8.405333333333337,8.91231527093596
2017-09-19,2.5500000000000007,9.022592345360627,1.157407654639373,-0.055425040574320183,-8.642000000000003,8.960707269155206
2017-09-20,2.880000000000001,9.018864888648167,0.7611351113518321,-0.022290432619377343,-9.847333333333337,9.295501022494888
2017-09-21,2.99,7.905079396724996,1.7649206032750042,0.0053215003966557975,-10.300666666666666,9.547052740434331
2017-09-22,3.26,7.904724083243071,1.685275916756929,0.034000318395659965,-10.573999999999998,9.72784150156413
2017-09-25,2.8499999999999996,7.458554126348522,2.7514458736514786,0.044714157746439206,-12.48266666666667,9.441723800195886
2017-09-26,2.8499999999999996,7.453805169233061,2.7161948307669386,0.050967740511485005,-12.269333333333334,9.32251720747296
2017-09-27,3.040000000000001,7.521795232971595,2.3482047670284043,0.0637694757451092,-12.348666666666668,9.661600810536981
